config,repetition,method,mse,kendall_tau,ranking_accuracy,lenient_fraction
lenient_40,92,ds,0.001733166666666665,0.9999999999999999,1.0,0.4
lenient_40,92,pec,0.002699969157699919,0.9999999999999999,1.0,0.4
lenient_40,93,mv,0.004194500000000001,0.9999999999999999,1.0,0.4
lenient_40,93,ds,0.0017971666666666665,0.9999999999999999,1.0,0.4
lenient_40,93,pec,0.0026892427651744604,0.9999999999999999,1.0,0.4
lenient_40,94,mv,0.004983999999999996,0.9999999999999999,1.0,0.4
lenient_40,94,ds,0.002040333333333332,0.9999999999999999,1.0,0.4
lenient_40,94,pec,0.0030176388886671724,0.9999999999999999,1.0,0.4
lenient_40,95,mv,0.004400166666666666,0.9999999999999999,1.0,0.4
lenient_40,95,ds,0.0014160000000000006,0.9999999999999999,1.0,0.4
lenient_40,95,pec,0.002429505429584483,0.9999999999999999,1.0,0.4
lenient_40,96,mv,0.0060006666666666715,0.9999999999999999,1.0,0.4
lenient_40,96,ds,0.0019278333333333335,0.9999999999999999,1.0,0.4
lenient_40,96,pec,0.002898778999810473,0.9999999999999999,1.0,0.4
lenient_40,97,mv,0.004945666666666667,0.9999999999999999,1.0,0.4
lenient_40,97,ds,0.0032691666666666654,0.9999999999999999,1.0,0.4
lenient_40,97,pec,0.004650042933422785,0.9999999999999999,1.0,0.4
lenient_40,98,mv,0.005182666666666669,0.9999999999999999,1.0,0.4
lenient_40,98,ds,0.0029473333333333344,0.9999999999999999,1.0,0.4
lenient_40,98,pec,0.003816116903783837,0.9999999999999999,1.0,0.4
lenient_40,99,mv,0.0053260000000000035,0.8666666666666666,0.9333333333333333,0.4
lenient_40,99,ds,0.0018026666666666686,0.9999999999999999,1.0,0.4
lenient_40,99,pec,0.0033588107065038986,0.9999999999999999,1.0,0.4
